Date, Time, Open, High, Low, Last, Volume, # of Trades, OHLC Avg, HLC Avg, HL Avg, Bid Volume, Ask Volume, K, L, M, N, Open, High, Low, Close, Ask Volume, Bid Volume, Zero Line, Difference
2025-8-25, 14:30:00.000000, 644.16, 644.22, 644.07, 644.14, 287312, 1889, 644.15, 644.14, 644.14, 116805, 170507, 0.000, 0.000, 0.000, 0.000, 0, 56005, -271, 53702, 170507, -116805, 0, 53702
2025-8-25, 14:35:00.000000, 644.11, 644.26, 644.06, 644.12, 247239, 1614, 644.14, 644.15, 644.16, 99583, 147656, 0.000, 0.000, 0.000, 0.000, 0, 48811, -803, 48073, 147656, -99583, 0, 48073
2025-8-25, 14:40:00.000000, 644.11, 644.18, 643.99, 644.05, 215808, 1604, 644.08, 644.08, 644.09, 105520, 110288, 0.000, 0.000, 0.000, 0.000, 0, 19459, -2259, 4768, 110288, -105520, 0, 4768
2025-8-25, 14:45:00.000000, 644.05, 644.25, 643.90, 644.19, 285672, 1956, 644.10, 644.11, 644.07, 127825, 157847, 0.000, 0.000, 0.000, 0.000, 0, 33527, -9067, 30022, 157847, -127825, 0, 30022
2025-8-25, 14:50:00.000000, 644.19, 644.28, 644.10, 644.11, 281825, 2083, 644.17, 644.16, 644.19, 134148, 147677, 0.000, 0.000, 0.000, 0.000, 0, 38481, -1576, 13529, 147677, -134148, 0, 13529
2025-8-25, 14:55:00.000000, 644.11, 644.24, 643.93, 643.94, 249165, 1721, 644.05, 644.04, 644.09, 114929, 134236, 0.000, 0.000, 0.000, 0.000, 0, 24359, -15580, 19307, 134236, -114929, 0, 19307
2025-8-25, 15:00:00.000000, 643.97, 644.04, 643.77, 643.88, 391528, 2644, 643.92, 643.90, 643.91, 154639, 236889, 0.000, 0.000, 0.000, 0.000, 0, 83496, -4462, 82250, 236889, -154639, 0, 82250
2025-8-25, 15:05:00.000000, 643.88, 644.04, 643.83, 644.04, 354891, 2635, 643.95, 643.97, 643.93, 131789, 223102, 0.000, 0.000, 0.000, 0.000, 146, 91313, 146, 91313, 223102, -131789, 0, 91313
2025-8-25, 15:10:00.000000, 644.03, 644.15, 643.98, 643.98, 277269, 1960, 644.04, 644.04, 644.07, 124696, 152573, 0.000, 0.000, 0.000, 0.000, 0, 29719, -6179, 27877, 152573, -124696, 0, 27877
2025-8-25, 15:15:00.000000, 643.99, 644.01, 643.62, 643.75, 632596, 4282, 643.84, 643.79, 643.82, 290992, 341604, 0.000, 0.000, 0.000, 0.000, 0, 53156, -15510, 50612, 341604, -290992, 0, 50612
2025-8-25, 15:20:00.000000, 643.75, 643.85, 643.66, 643.72, 423981, 2892, 643.75, 643.74, 643.76, 176361, 247620, 0.000, 0.000, 0.000, 0.000, 0, 72476, -13108, 71259, 247620, -176361, 0, 71259
2025-8-25, 15:25:00.000000, 643.73, 643.82, 643.62, 643.69, 344701, 2550, 643.72, 643.71, 643.72, 154529, 190172, 0.000, 0.000, 0.000, 0.000, 0, 39738, -11331, 35643, 190172, -154529, 0, 35643
2025-8-25, 15:30:00.000000, 643.69, 643.78, 643.59, 643.66, 334804, 2226, 643.68, 643.68, 643.68, 164036, 170768, 0.000, 0.000, 0.000, 0.000, 0, 23550, -2322, 6732, 170768, -164036, 0, 6732
2025-8-25, 15:35:00.000000, 643.65, 643.79, 643.61, 643.78, 399575, 2579, 643.71, 643.72, 643.70, 176868, 222707, 0.000, 0.000, 0.000, 0.000, 95, 50995, 95, 45839, 222707, -176868, 0, 45839
2025-8-25, 15:40:00.000000, 643.77, 643.84, 643.54, 643.58, 509378, 3261, 643.68, 643.65, 643.69, 284176, 225202, 0.000, 0.000, 0.000, 0.000, -579, -579, -62107, -58974, 225202, -284176, 0, -58974
2025-8-25, 15:45:00.000000, 643.57, 643.62, 643.40, 643.52, 864173, 5241, 643.53, 643.51, 643.51, 508337, 355836, 0.000, 0.000, 0.000, 0.000, 0, 7845, -186536, -152501, 355836, -508337, 0, -152501
2025-8-25, 15:50:00.000000, 643.53, 643.68, 643.35, 643.50, 1370819, 8361, 643.52, 643.51, 643.52, 768883, 601936, 0.000, 0.000, 0.000, 0.000, 0, 35238, -171691, -166947, 601936, -768883, 0, -166947
2025-8-25, 15:55:00.000000, 643.50, 643.53, 642.35, 642.47, 3212571, 17258, 642.96, 642.78, 642.94, 1762972, 1449599, 0.000, 0.000, 0.000, 0.000, -6627, -6627, -313373, -313373, 1449599, -1762972, 0, -313373
2025-8-25, 16:00:00.000000, 642.48, 643.03, 642.34, 642.94, 1546116, 2245, 642.70, 642.77, 642.69, 1252111, 294005, 0.000, 0.000, 0.000, 0.000, -957663, -957663, -1012230, -958106, 294005, -1252111, 0, -958106
2025-8-25, 16:05:00.000000, 642.98, 643.08, 642.53, 642.95, 494220, 717, 642.88, 642.85, 642.80, 392735, 101485, 0.000, 0.000, 0.000, 0.000, 0, 3211, -294922, -291250, 101485, -392735, 0, -291250
2025-8-25, 16:10:00.000000, 642.47, 643.01, 642.47, 642.93, 88318, 362, 642.72, 642.80, 642.74, 62911, 25407, 0.000, 0.000, 0.000, 0.000, -501, -501, -39485, -37504, 25407, -62911, 0, -37504
2025-8-25, 16:15:00.000000, 642.94, 643.05, 642.91, 643.05, 49382, 193, 642.99, 643.00, 642.98, 12995, 36387, 0.000, 0.000, 0.000, 0.000, 0, 23392, -6381, 23392, 36387, -12995, 0, 23392
2025-8-25, 16:20:00.000000, 643.03, 643.06, 642.98, 643.04, 24781, 75, 643.03, 643.03, 643.02, 12823, 11958, 0.000, 0.000, 0.000, 0.000, 0, 1578, -5629, -865, 11958, -12823, 0, -865
2025-8-25, 16:25:00.000000, 643.07, 643.09, 643.00, 643.07, 34866, 124, 643.06, 643.05, 643.05, 28636, 6230, 0.000, 0.000, 0.000, 0.000, 0, 3137, -22782, -22406, 6230, -28636, 0, -22406
2025-8-25, 16:30:00.000000, 643.09, 643.15, 642.99, 643.00, 14437, 52, 643.06, 643.05, 643.07, 6726, 7711, 0.000, 0.000, 0.000, 0.000, 0, 2970, -434, 985, 7711, -6726, 0, 985
2025-8-25, 16:35:00.000000, 643.02, 643.02, 642.97, 642.98, 22958, 82, 643.00, 642.99, 642.99, 16206, 6752, 0.000, 0.000, 0.000, 0.000, 0, 991, -13534, -9454, 6752, -16206, 0, -9454
2025-8-25, 16:40:00.000000, 642.96, 643.02, 642.96, 643.00, 5151, 23, 642.98, 642.99, 642.99, 3951, 1200, 0.000, 0.000, 0.000, 0.000, -401, -401, -2751, -2751, 1200, -3951, 0, -2751
2025-8-25, 16:45:00.000000, 642.98, 642.99, 642.90, 642.91, 17968, 64, 642.95, 642.93, 642.95, 7850, 10118, 0.000, 0.000, 0.000, 0.000, 2168, 6031, 2168, 2268, 10118, -7850, 0, 2268
2025-8-25, 16:50:00.000000, 642.90, 642.99, 642.89, 642.98, 6515, 16, 642.94, 642.95, 642.94, 4151, 2364, 0.000, 0.000, 0.000, 0.000, -787, -787, -2520, -1787, 2364, -4151, 0, -1787
2025-8-25, 16:55:00.000000, 643.00, 643.02, 642.93, 642.93, 36673, 51, 642.97, 642.96, 642.97, 19394, 17279, 0.000, 0.000, 0.000, 0.000, 0, 10141, -2115, -2115, 17279, -19394, 0, -2115
2025-8-25, 17:00:00.000000, 642.92, 642.92, 642.85, 642.86, 41411, 58, 642.89, 642.88, 642.89, 25786, 15625, 0.000, 0.000, 0.000, 0.000, -375, -375, -13057, -10161, 15625, -25786, 0, -10161
2025-8-25, 17:05:00.000000, 642.90, 642.92, 642.88, 642.88, 30934, 20, 642.90, 642.89, 642.90, 30934, 0, 0.000, 0.000, 0.000, 0.000, -122, -122, -30934, -30934, 0, -30934, 0, -30934
2025-8-25, 17:10:00.000000, 642.90, 642.95, 642.90, 642.93, 22136, 25, 642.92, 642.93, 642.93, 13636, 8500, 0.000, 0.000, 0.000, 0.000, 0, 100, -10836, -5136, 8500, -13636, 0, -5136
2025-8-25, 17:15:00.000000, 642.93, 642.97, 642.93, 642.96, 9317, 34, 642.95, 642.95, 642.95, 6292, 3025, 0.000, 0.000, 0.000, 0.000, 0, 1271, -3267, -3267, 3025, -6292, 0, -3267
2025-8-25, 17:20:00.000000, 642.96, 642.96, 642.80, 642.80, 15164, 23, 642.88, 642.85, 642.88, 15064, 100, 0.000, 0.000, 0.000, 0.000, -600, -600, -14964, -14964, 100, -15064, 0, -14964
2025-8-25, 17:25:00.000000, 642.84, 642.88, 642.84, 642.84, 4196, 16, 642.85, 642.85, 642.86, 4196, 0, 0.000, 0.000, 0.000, 0.000, -400, -400, -4196, -4196, 0, -4196, 0, -4196
2025-8-25, 17:30:00.000000, 642.84, 642.90, 642.80, 642.90, 4825, 9, 642.86, 642.87, 642.85, 2574, 2251, 0.000, 0.000, 0.000, 0.000, -323, -323, -1623, -323, 2251, -2574, 0, -323
2025-8-25, 17:35:00.000000, 642.89, 642.96, 642.87, 642.96, 3530, 19, 642.92, 642.93, 642.92, 1769, 1761, 0.000, 0.000, 0.000, 0.000, 0, 699, -770, -8, 1761, -1769, 0, -8
2025-8-25, 17:40:00.000000, 642.98, 642.98, 642.97, 642.97, 375, 2, 642.97, 642.97, 642.97, 0, 375, 0.000, 0.000, 0.000, 0.000, 200, 375, 200, 375, 375, 0, 0, 375
2025-8-25, 17:45:00.000000, 642.93, 642.93, 642.93, 642.93, 522, 1, 642.93, 642.93, 642.93, 522, 0, 0.000, 0.000, 0.000, 0.000, -522, -522, -522, -522, 0, -522, 0, -522
2025-8-25, 17:55:00.000000, 642.94, 642.98, 642.90, 642.98, 1022, 3, 642.95, 642.95, 642.94, 690, 332, 0.000, 0.000, 0.000, 0.000, -358, -358, -690, -358, 332, -690, 0, -358
2025-8-25, 18:00:00.000000, 642.98, 643.26, 642.97, 643.16, 16914, 64, 643.09, 643.13, 643.11, 2765, 14149, 0.000, 0.000, 0.000, 0.000, 501, 12081, 501, 11384, 14149, -2765, 0, 11384
2025-8-25, 18:05:00.000000, 643.19, 643.22, 643.15, 643.18, 8360, 29, 643.18, 643.18, 643.18, 1900, 6460, 0.000, 0.000, 0.000, 0.000, 100, 5160, 100, 4560, 6460, -1900, 0, 4560
2025-8-25, 18:10:00.000000, 643.22, 643.25, 643.18, 643.18, 3110, 15, 643.21, 643.20, 643.21, 2210, 900, 0.000, 0.000, 0.000, 0.000, 0, 600, -1410, -1310, 900, -2210, 0, -1310
2025-8-25, 18:15:00.000000, 643.20, 643.29, 643.20, 643.25, 1917, 7, 643.23, 643.25, 643.24, 1617, 300, 0.000, 0.000, 0.000, 0.000, -100, -100, -1617, -1317, 300, -1617, 0, -1317
2025-8-25, 18:20:00.000000, 643.21, 643.27, 643.20, 643.27, 906, 8, 643.24, 643.25, 643.23, 500, 406, 0.000, 0.000, 0.000, 0.000, 0, 106, -200, -94, 406, -500, 0, -94
2025-8-25, 18:25:00.000000, 643.31, 643.38, 643.27, 643.27, 1819, 11, 643.31, 643.31, 643.33, 792, 1027, 0.000, 0.000, 0.000, 0.000, 0, 727, -200, 235, 1027, -792, 0, 235
2025-8-25, 18:30:00.000000, 642.47, 643.20, 642.47, 643.19, 927, 9, 642.83, 642.95, 642.84, 527, 400, 0.000, 0.000, 0.000, 0.000, 0, 123, -277, -127, 400, -527, 0, -127
2025-8-25, 18:35:00.000000, 643.22, 643.22, 643.22, 643.22, 200, 1, 643.22, 643.22, 643.22, 0, 200, 0.000, 0.000, 0.000, 0.000, 200, 200, 200, 200, 200, 0, 0, 200
2025-8-25, 18:40:00.000000, 643.22, 643.32, 643.22, 643.30, 2416, 9, 643.27, 643.28, 643.27, 250, 2166, 0.000, 0.000, 0.000, 0.000, 0, 1916, -250, 1916, 2166, -250, 0, 1916
2025-8-25, 18:45:00.000000, 643.25, 643.26, 643.18, 643.20, 1577, 7, 643.22, 643.21, 643.22, 1131, 446, 0.000, 0.000, 0.000, 0.000, -124, -124, -685, -685, 446, -1131, 0, -685
2025-8-25, 18:50:00.000000, 643.28, 643.28, 643.28, 643.28, 250, 2, 643.28, 643.28, 643.28, 0, 250, 0.000, 0.000, 0.000, 0.000, 250, 250, 250, 250, 250, 0, 0, 250
2025-8-25, 18:55:00.000000, 643.28, 643.28, 643.17, 643.17, 2202, 14, 643.22, 643.21, 643.22, 400, 1802, 0.000, 0.000, 0.000, 0.000, 202, 1402, 202, 1402, 1802, -400, 0, 1402
2025-8-25, 19:00:00.000000, 643.27, 643.33, 643.27, 643.28, 1100, 6, 643.29, 643.29, 643.30, 1000, 100, 0.000, 0.000, 0.000, 0.000, -500, -500, -900, -900, 100, -1000, 0, -900
2025-8-25, 19:05:00.000000, 643.26, 643.27, 643.17, 643.17, 3324, 22, 643.22, 643.20, 643.22, 2720, 604, 0.000, 0.000, 0.000, 0.000, -100, -100, -2116, -2116, 604, -2720, 0, -2116
2025-8-25, 19:10:00.000000, 643.17, 643.21, 643.17, 643.21, 509, 2, 643.19, 643.20, 643.19, 100, 409, 0.000, 0.000, 0.000, 0.000, 0, 309, -100, 309, 409, -100, 0, 309
2025-8-25, 19:15:00.000000, 643.20, 643.21, 643.20, 643.21, 360, 2, 643.21, 643.21, 643.21, 250, 110, 0.000, 0.000, 0.000, 0.000, -140, -140, -250, -140, 110, -250, 0, -140
2025-8-25, 19:20:00.000000, 643.18, 643.18, 643.01, 643.05, 3443, 19, 643.10, 643.08, 643.09, 2495, 948, 0.000, 0.000, 0.000, 0.000, 0, 100, -1547, -1547, 948, -2495, 0, -1547
2025-8-25, 19:25:00.000000, 643.10, 643.10, 642.94, 643.08, 5897, 26, 643.05, 643.04, 643.02, 2600, 3297, 0.000, 0.000, 0.000, 0.000, 0, 697, -2400, 697, 3297, -2600, 0, 697
2025-8-25, 19:30:00.000000, 643.08, 643.19, 643.03, 643.19, 1141, 6, 643.12, 643.14, 643.11, 290, 851, 0.000, 0.000, 0.000, 0.000, 61, 561, 61, 561, 851, -290, 0, 561
2025-8-25, 19:35:00.000000, 643.07, 643.07, 643.00, 643.02, 6795, 22, 643.04, 643.03, 643.04, 1343, 5452, 0.000, 0.000, 0.000, 0.000, 600, 4109, 600, 4109, 5452, -1343, 0, 4109
2025-8-25, 19:40:00.000000, 643.03, 643.03, 642.95, 642.95, 499, 4, 642.99, 642.98, 642.99, 300, 199, 0.000, 0.000, 0.000, 0.000, 0, 99, -101, -101, 199, -300, 0, -101
2025-8-25, 19:45:00.000000, 643.00, 643.00, 642.87, 642.95, 2154, 17, 642.96, 642.94, 642.93, 840, 1314, 0.000, 0.000, 0.000, 0.000, 130, 474, 130, 474, 1314, -840, 0, 474
2025-8-25, 19:50:00.000000, 642.91, 642.91, 642.83, 642.89, 7217, 25, 642.89, 642.88, 642.87, 1770, 5447, 0.000, 0.000, 0.000, 0.000, 200, 3677, 200, 3677, 5447, -1770, 0, 3677
2025-8-25, 19:55:00.000000, 643.00, 643.05, 642.87, 643.01, 11679, 52, 642.98, 642.98, 642.96, 5468, 6211, 0.000, 0.000, 0.000, 0.000, 0, 1683, -1785, 743, 6211, -5468, 0, 743
2025-8-25, 20:00:00.000000, 642.47, 642.47, 642.47, 642.47, 1, 1, 642.47, 642.47, 642.47, 1, 0, 0.000, 0.000, 0.000, 0.000, -1, -1, -1, -1, 0, -1, 0, -1
2025-8-26, 04:00:00.000000, 641.37, 641.88, 641.33, 641.38, 4684, 36, 641.49, 641.53, 641.60, 773, 3911, 0.000, 0.000, 0.000, 0.000, 611, 3404, 611, 3138, 3911, -773, 0, 3138
2025-8-26, 04:05:00.000000, 641.47, 641.70, 641.47, 641.66, 1274, 7, 641.57, 641.61, 641.58, 565, 709, 0.000, 0.000, 0.000, 0.000, 44, 509, 44, 144, 709, -565, 0, 144
2025-8-26, 04:10:00.000000, 641.70, 641.84, 641.70, 641.79, 589, 5, 641.76, 641.78, 641.77, 189, 400, 0.000, 0.000, 0.000, 0.000, 100, 300, 100, 211, 400, -189, 0, 211
2025-8-26, 04:15:00.000000, 641.95, 641.95, 641.79, 641.94, 700, 7, 641.91, 641.89, 641.87, 300, 400, 0.000, 0.000, 0.000, 0.000, 0, 200, -200, 100, 400, -300, 0, 100
2025-8-26, 04:20:00.000000, 641.60, 641.60, 641.46, 641.58, 3596, 23, 641.56, 641.55, 641.53, 1366, 2230, 0.000, 0.000, 0.000, 0.000, 0, 864, -1066, 864, 2230, -1366, 0, 864
2025-8-26, 04:25:00.000000, 641.76, 641.76, 641.76, 641.76, 500, 1, 641.76, 641.76, 641.76, 0, 500, 0.000, 0.000, 0.000, 0.000, 500, 500, 500, 500, 500, 0, 0, 500
2025-8-26, 04:30:00.000000, 641.60, 641.76, 641.60, 641.73, 1180, 6, 641.67, 641.70, 641.68, 980, 200, 0.000, 0.000, 0.000, 0.000, -180, -180, -880, -780, 200, -980, 0, -780
2025-8-26, 04:35:00.000000, 641.70, 641.70, 641.55, 641.55, 1050, 5, 641.63, 641.60, 641.63, 300, 750, 0.000, 0.000, 0.000, 0.000, 100, 650, 100, 450, 750, -300, 0, 450
2025-8-26, 04:40:00.000000, 641.58, 641.62, 641.50, 641.57, 11220, 40, 641.57, 641.56, 641.56, 7754, 3466, 0.000, 0.000, 0.000, 0.000, 0, 2176, -4578, -4288, 3466, -7754, 0, -4288
2025-8-26, 04:45:00.000000, 641.87, 641.90, 641.87, 641.90, 1480, 7, 641.89, 641.89, 641.89, 680, 800, 0.000, 0.000, 0.000, 0.000, 0, 400, -180, 120, 800, -680, 0, 120
2025-8-26, 04:50:00.000000, 641.91, 641.91, 641.86, 641.86, 1917, 5, 641.89, 641.88, 641.89, 1917, 0, 0.000, 0.000, 0.000, 0.000, -400, -400, -1917, -1917, 0, -1917, 0, -1917
2025-8-26, 04:55:00.000000, 641.80, 641.80, 641.80, 641.80, 100, 1, 641.80, 641.80, 641.80, 0, 100, 0.000, 0.000, 0.000, 0.000, 100, 100, 100, 100, 100, 0, 0, 100
2025-8-26, 05:00:00.000000, 641.79, 641.79, 641.60, 641.67, 1875, 9, 641.71, 641.69, 641.69, 824, 1051, 0.000, 0.000, 0.000, 0.000, 3, 477, 3, 227, 1051, -824, 0, 227
2025-8-26, 05:05:00.000000, 641.90, 641.90, 641.90, 641.90, 250, 1, 641.90, 641.90, 641.90, 0, 250, 0.000, 0.000, 0.000, 0.000, 250, 250, 250, 250, 250, 0, 0, 250
2025-8-26, 05:10:00.000000, 642.01, 642.01, 642.01, 642.01, 100, 1, 642.01, 642.01, 642.01, 100, 0, 0.000, 0.000, 0.000, 0.000, -100, -100, -100, -100, 0, -100, 0, -100
2025-8-26, 05:15:00.000000, 642.11, 642.11, 642.11, 642.11, 100, 1, 642.11, 642.11, 642.11, 100, 0, 0.000, 0.000, 0.000, 0.000, -100, -100, -100, -100, 0, -100, 0, -100
2025-8-26, 05:25:00.000000, 642.03, 642.03, 642.02, 642.03, 2053, 7, 642.03, 642.03, 642.03, 1650, 403, 0.000, 0.000, 0.000, 0.000, -1247, -1247, -1447, -1247, 403, -1650, 0, -1247
2025-8-26, 05:30:00.000000, 642.16, 642.16, 642.15, 642.15, 540, 5, 642.16, 642.15, 642.16, 540, 0, 0.000, 0.000, 0.000, 0.000, -540, -540, -540, -540, 0, -540, 0, -540
2025-8-26, 05:35:00.000000, 642.25, 642.25, 642.12, 642.12, 500, 5, 642.18, 642.16, 642.18, 0, 500, 0.000, 0.000, 0.000, 0.000, 200, 500, 200, 500, 500, 0, 0, 500
2025-8-26, 05:40:00.000000, 641.89, 641.89, 641.89, 641.89, 300, 1, 641.89, 641.89, 641.89, 300, 0, 0.000, 0.000, 0.000, 0.000, -300, -300, -300, -300, 0, -300, 0, -300
2025-8-26, 05:50:00.000000, 642.01, 642.01, 642.01, 642.01, 500, 5, 642.01, 642.01, 642.01, 0, 500, 0.000, 0.000, 0.000, 0.000, 400, 500, 400, 500, 500, 0, 0, 500
2025-8-26, 05:55:00.000000, 641.99, 642.13, 641.99, 642.07, 1060, 5, 642.04, 642.06, 642.06, 100, 960, 0.000, 0.000, 0.000, 0.000, 600, 860, 600, 860, 960, -100, 0, 860
2025-8-26, 06:00:00.000000, 642.07, 642.31, 642.07, 642.29, 3643, 25, 642.18, 642.22, 642.19, 700, 2943, 0.000, 0.000, 0.000, 0.000, 173, 2343, 173, 2243, 2943, -700, 0, 2243
2025-8-26, 06:05:00.000000, 642.24, 642.25, 642.09, 642.09, 500, 5, 642.17, 642.14, 642.17, 200, 300, 0.000, 0.000, 0.000, 0.000, 100, 200, 100, 100, 300, -200, 0, 100
2025-8-26, 06:10:00.000000, 642.21, 642.41, 642.20, 642.41, 1550, 10, 642.31, 642.34, 642.30, 750, 800, 0.000, 0.000, 0.000, 0.000, 0, 500, -50, 50, 800, -750, 0, 50
2025-8-26, 06:15:00.000000, 642.38, 642.42, 642.37, 642.41, 5443, 25, 642.40, 642.40, 642.40, 1747, 3696, 0.000, 0.000, 0.000, 0.000, 945, 3396, 945, 1949, 3696, -1747, 0, 1949
2025-8-26, 06:20:00.000000, 642.27, 642.27, 642.23, 642.27, 900, 8, 642.26, 642.26, 642.25, 700, 200, 0.000, 0.000, 0.000, 0.000, 0, 100, -600, -500, 200, -700, 0, -500
2025-8-26, 06:30:00.000000, 642.28, 642.41, 642.28, 642.41, 600, 6, 642.34, 642.37, 642.34, 300, 300, 0.000, 0.000, 0.000, 0.000, 0, 100, -200, 0, 300, -300, 0, 0
2025-8-26, 06:35:00.000000, 642.44, 642.44, 642.43, 642.44, 600, 6, 642.44, 642.44, 642.43, 400, 200, 0.000, 0.000, 0.000, 0.000, 0, 100, -300, -200, 200, -400, 0, -200
2025-8-26, 06:45:00.000000, 642.30, 642.30, 642.24, 642.24, 1033, 2, 642.27, 642.26, 642.27, 0, 1033, 0.000, 0.000, 0.000, 0.000, 933, 1033, 933, 1033, 1033, 0, 0, 1033
2025-8-26, 06:50:00.000000, 642.28, 642.28, 642.21, 642.25, 6905, 40, 642.26, 642.25, 642.24, 5863, 1042, 0.000, 0.000, 0.000, 0.000, 0, 100, -4821, -4821, 1042, -5863, 0, -4821
2025-8-26, 06:55:00.000000, 642.29, 642.29, 642.29, 642.29, 300, 1, 642.29, 642.29, 642.29, 300, 0, 0.000, 0.000, 0.000, 0.000, -300, -300, -300, -300, 0, -300, 0, -300
2025-8-26, 07:00:00.000000, 642.31, 642.32, 642.20, 642.20, 4637, 30, 642.26, 642.24, 642.26, 4237, 400, 0.000, 0.000, 0.000, 0.000, 0, 200, -3837, -3837, 400, -4237, 0, -3837
2025-8-26, 07:05:00.000000, 642.15, 642.15, 642.15, 642.15, 498, 4, 642.15, 642.15, 642.15, 498, 0, 0.000, 0.000, 0.000, 0.000, -498, -498, -498, -498, 0, -498, 0, -498
2025-8-26, 07:10:00.000000, 642.16, 642.21, 642.14, 642.15, 2100, 14, 642.17, 642.17, 642.18, 1500, 600, 0.000, 0.000, 0.000, 0.000, 0, 500, -900, -900, 600, -1500, 0, -900
2025-8-26, 07:15:00.000000, 642.02, 642.02, 641.98, 642.00, 8577, 27, 642.01, 642.00, 642.00, 673, 7904, 0.000, 0.000, 0.000, 0.000, 0, 7481, -423, 7231, 7904, -673, 0, 7231
2025-8-26, 07:20:00.000000, 641.94, 642.00, 641.92, 642.00, 2821, 25, 641.96, 641.97, 641.96, 621, 2200, 0.000, 0.000, 0.000, 0.000, 0, 1579, -21, 1579, 2200, -621, 0, 1579
2025-8-26, 07:25:00.000000, 642.01, 642.06, 641.94, 641.94, 4241, 27, 641.99, 641.98, 642.00, 1755, 2486, 0.000, 0.000, 0.000, 0.000, 0, 1431, -855, 731, 2486, -1755, 0, 731
2025-8-26, 07:30:00.000000, 641.95, 641.95, 641.65, 641.70, 6065, 28, 641.81, 641.77, 641.80, 2040, 4025, 0.000, 0.000, 0.000, 0.000, 0, 2279, -421, 1985, 4025, -2040, 0, 1985
2025-8-26, 07:35:00.000000, 641.73, 641.73, 641.64, 641.64, 4274, 27, 641.68, 641.67, 641.68, 2874, 1400, 0.000, 0.000, 0.000, 0.000, 0, 900, -1474, -1474, 1400, -2874, 0, -1474
2025-8-26, 07:40:00.000000, 641.71, 641.80, 641.71, 641.74, 1875, 17, 641.74, 641.75, 641.76, 1875, 0, 0.000, 0.000, 0.000, 0.000, -125, -125, -1875, -1875, 0, -1875, 0, -1875
2025-8-26, 07:45:00.000000, 641.71, 641.71, 641.53, 641.61, 2219, 13, 641.64, 641.62, 641.62, 355, 1864, 0.000, 0.000, 0.000, 0.000, 100, 1509, 100, 1509, 1864, -355, 0, 1509
2025-8-26, 07:50:00.000000, 641.74, 641.87, 641.71, 641.85, 4609, 27, 641.79, 641.81, 641.79, 1921, 2688, 0.000, 0.000, 0.000, 0.000, 0, 1393, -117, 767, 2688, -1921, 0, 767
2025-8-26, 07:55:00.000000, 641.90, 642.11, 641.90, 642.06, 5470, 42, 641.99, 642.02, 642.01, 2890, 2580, 0.000, 0.000, 0.000, 0.000, 0, 1247, -510, -310, 2580, -2890, 0, -310
2025-8-26, 08:00:00.000000, 642.23, 642.50, 640.73, 641.84, 33780, 163, 641.83, 641.69, 641.61, 23445, 10335, 0.000, 0.000, 0.000, 0.000, 0, 3027, -13110, -13110, 10335, -23445, 0, -13110
2025-8-26, 08:05:00.000000, 641.87, 641.93, 641.71, 641.71, 4748, 27, 641.80, 641.78, 641.82, 3358, 1390, 0.000, 0.000, 0.000, 0.000, -713, -713, -1968, -1968, 1390, -3358, 0, -1968
2025-8-26, 08:10:00.000000, 641.71, 641.85, 641.60, 641.61, 9121, 55, 641.69, 641.69, 641.72, 2721, 6400, 0.000, 0.000, 0.000, 0.000, 0, 3989, -100, 3679, 6400, -2721, 0, 3679
2025-8-26, 08:15:00.000000, 641.58, 641.98, 641.44, 641.93, 7140, 46, 641.73, 641.78, 641.71, 3766, 3374, 0.000, 0.000, 0.000, 0.000, -368, -368, -1142, -392, 3374, -3766, 0, -392
2025-8-26, 08:20:00.000000, 641.84, 642.08, 641.84, 642.03, 4424, 23, 641.95, 641.98, 641.96, 2241, 2183, 0.000, 0.000, 0.000, 0.000, 0, 1540, -270, -58, 2183, -2241, 0, -58
2025-8-26, 08:25:00.000000, 642.04, 642.05, 641.87, 641.94, 4392, 33, 641.97, 641.95, 641.96, 2697, 1695, 0.000, 0.000, 0.000, 0.000, 0, 200, -1197, -1002, 1695, -2697, 0, -1002
2025-8-26, 08:30:00.000000, 641.87, 642.25, 641.85, 642.22, 20073, 70, 642.05, 642.11, 642.05, 14059, 6014, 0.000, 0.000, 0.000, 0.000, 0, 1940, -8145, -8045, 6014, -14059, 0, -8045
2025-8-26, 08:35:00.000000, 642.25, 642.25, 642.00, 642.13, 9662, 43, 642.16, 642.13, 642.13, 5882, 3780, 0.000, 0.000, 0.000, 0.000, 0, 1401, -2828, -2102, 3780, -5882, 0, -2102
2025-8-26, 08:40:00.000000, 642.21, 642.22, 642.07, 642.15, 11776, 41, 642.16, 642.15, 642.15, 1320, 10456, 0.000, 0.000, 0.000, 0.000, 0, 9136, -150, 9136, 10456, -1320, 0, 9136
2025-8-26, 08:45:00.000000, 642.17, 642.25, 642.16, 642.24, 5640, 35, 642.20, 642.22, 642.20, 907, 4733, 0.000, 0.000, 0.000, 0.000, 0, 3826, 0, 3826, 4733, -907, 0, 3826
2025-8-26, 08:50:00.000000, 642.19, 642.27, 642.00, 642.02, 6016, 29, 642.12, 642.10, 642.14, 3291, 2725, 0.000, 0.000, 0.000, 0.000, 0, 1005, -626, -566, 2725, -3291, 0, -566
2025-8-26, 08:55:00.000000, 642.02, 642.20, 642.00, 642.18, 6289, 30, 642.10, 642.13, 642.10, 1800, 4489, 0.000, 0.000, 0.000, 0.000, 1000, 2789, 1000, 2689, 4489, -1800, 0, 2689
